"name","SMILES","InChI","InChIKey","formula","neutralMass","molNeutralized","mz"
"Citalopram-TP46","CN(C)CCCC1(C2=CC(=O)[C](=[CH]=C2CO1)(C(=O)O)O)c1ccc(cc1)F","InChI=1S/C20H22FNO5/c1-22(2)9-3-8-20(14-4-6-15(21)7-5-14)16-10-17(23)19(26,18(24)25)11-13(16)12-27-20/h4-7,10-11,26H,3,8-9,12H2,1-2H3,(H,24,25)","MGXWUHNHCPYKLP-UHFFFAOYSA-N","C20H22FNO5",375.148201024,TRUE,NA
"Citalopram-TP47","CN(C)CCCC1(C2=CC([CH]([CH](=C2CO1)O)(C(=O)O)O)O)c1ccc(cc1)F","InChI=1S/C20H26FNO6/c1-22(2)9-3-8-19(12-4-6-13(21)7-5-12)15-10-16(23)20(27,18(25)26)17(24)14(15)11-28-19/h4-7,10,16-17,20,23-24,27H,3,8-9,11H2,1-2H3,(H,25,26)","ORQYFOQQBWEABE-UHFFFAOYSA-N","C20H26FNO6",395.174415772,TRUE,NA
"Citalopram-TP48","CN(C)CCCC1(C2=CC([C](=O)([CH2]=C2CO1)C(=O)O)O)c1ccc(cc1)F","InChI=1S/C20H24FNO5/c1-22(2)9-3-8-20(14-4-6-15(21)7-5-14)16-10-17(23)19(26,18(24)25)11-13(16)12-27-20/h4-7,10,17,23H,3,8-9,11-12H2,1-2H3,(H,24,25)","AADVINAKUUTYTN-UHFFFAOYSA-N","C20H25FNO5",377.163851088,TRUE,NA
"Citalopram-TP49","C(=O)CCC1(C2=CC([C](=[CH]=C2CO1)(C(=O)O)O)O)c1ccc(cc1)F","InChI=1S/C18H17FO6/c19-13-4-2-12(3-5-13)18(6-1-7-20)14-8-15(21)17(24,16(22)23)9-11(14)10-25-18/h2-5,7-9,15,21,24H,1,6,10H2,(H,22,23)","ZBYUIAMVPUVSAT-UHFFFAOYSA-N","C18H17FO6",348.100916484,TRUE,NA
"Citalopram-TP50","CN(C)CCCC1(C2C(=[CH]=[C](C(C2)O)(C(=O)O)O)CO1)c1ccc(cc1)F","InChI=1S/C20H26FNO5/c1-22(2)9-3-8-20(14-4-6-15(21)7-5-14)16-10-17(23)19(26,18(24)25)11-13(16)12-27-20/h4-7,11,16-17,23,26H,3,8-10,12H2,1-2H3,(H,24,25)","JZVDBSLOFOTIEZ-UHFFFAOYSA-N","C20H26FNO5",379.179501152,TRUE,NA
"Citalopram-TP14","CN(C)CCCC1(C2=C(CO1)C(=C(C=C2)O)O)C3=CC=C(C=C3)F","InChI=1S/C19H22FNO3/c1-21(2)11-3-10-19(13-4-6-14(20)7-5-13)16-8-9-17(22)18(23)15(16)12-24-19/h4-9,22-23H,3,10-12H2,1-2H3","VXGJSPOYKXAFRV-UHFFFAOYSA-N","C19H22FNO3",331.158371784,FALSE,NA
"Citalopram-TP15","CN(C)CCCC1(C2=C(CO1)C=C(C(=C2)O)O)C3=CC=C(C=C3)F","InChI=1S/C19H22FNO3/c1-21(2)9-3-8-19(14-4-6-15(20)7-5-14)16-11-18(23)17(22)10-13(16)12-24-19/h4-7,10-11,22-23H,3,8-9,12H2,1-2H3","KZLDVZRYALZVLY-UHFFFAOYSA-N","C19H22FNO3",331.158371784,FALSE,NA
"Citalopram-TP16","N(C)CCCC1(C2=C(CO1)C=C(C=C2)O)C3=CC=C(C=C3)F","InChI=1S/C18H20FNO2/c1-20-10-2-9-18(14-3-5-15(19)6-4-14)17-8-7-16(21)11-13(17)12-22-18/h3-8,11,20-21H,2,9-10,12H2,1H3","CLHUNZYRIOLEGQ-UHFFFAOYSA-N","C18H20FNO2",301.1478071,FALSE,NA
"Citalopram-TP17","C(CCC1(C2=C(CO1)C=C(C=C2)O)C3=CC=C(C=C3)F)=O","InChI=1S/C17H15FO3/c18-14-4-2-13(3-5-14)17(8-1-9-19)16-7-6-15(20)10-12(16)11-21-17/h2-7,9-10,20H,1,8,11H2","WDXFGNSWCNMUHG-UHFFFAOYSA-N","C17H15FO3",286.10052256,FALSE,NA
"Citalopram-TP18","CN(C)CCCC1(C2=C(C(O1)O)C=C(C=C2)O)C3=CC=C(C=C3)F","InChI=1S/C19H22FNO3/c1-21(2)11-3-10-19(13-4-6-14(20)7-5-13)17-9-8-15(22)12-16(17)18(23)24-19/h4-9,12,18,22-23H,3,10-11H2,1-2H3","UADYYEYAOFQONO-UHFFFAOYSA-N","C19H22FNO3",331.158371784,FALSE,NA
"Citalopram-TP51","CN(C)CCCC1(C2=C(CO1)C(=C(C(=C2)O)O)O)C3=CC=C(C=C3)F","InChI=1S/C19H22FNO4/c1-21(2)9-3-8-19(12-4-6-13(20)7-5-12)15-10-16(22)18(24)17(23)14(15)11-25-19/h4-7,10,22-24H,3,8-9,11H2,1-2H3","FYUKOZDFZALBTP-UHFFFAOYSA-N","C19H22FNO4",347.153286404,FALSE,NA
"Citalopram-TP52","N(C)CCCC1(C2=C(CO1)C(=C(C=C2)O)O)C3=CC=C(C=C3)F","InChI=1S/C18H20FNO3/c1-20-10-2-9-18(12-3-5-13(19)6-4-12)15-7-8-16(21)17(22)14(15)11-23-18/h3-8,20-22H,2,9-11H2,1H3","ZTHXVMPREYOFFE-UHFFFAOYSA-N","C18H20FNO3",317.14272172,FALSE,NA
"Citalopram-TP53","C(CCC1(C2=C(CO1)C(=C(C=C2)O)O)C3=CC=C(C=C3)F)=O","InChI=1S/C17H15FO4/c18-12-4-2-11(3-5-12)17(8-1-9-19)14-6-7-15(20)16(21)13(14)10-22-17/h2-7,9,20-21H,1,8,10H2","JEXOZIAFMZQJLB-UHFFFAOYSA-N","C17H15FO4",302.09543718,FALSE,NA
"Citalopram-TP54","CN(C)CCCC1(C2=C(C(O1)O)C(=C(C=C2)O)O)C3=CC=C(C=C3)F","InChI=1S/C19H22FNO4/c1-21(2)11-3-10-19(12-4-6-13(20)7-5-12)14-8-9-15(22)17(23)16(14)18(24)25-19/h4-9,18,22-24H,3,10-11H2,1-2H3","ZBCIQLHSMKBBTR-UHFFFAOYSA-N","C19H22FNO4",347.153286404,FALSE,NA
"Citalopram-TP55","CN(C)CCCC1(C(=CC=C(C(=O)O)O)C(=O)CO1)c1ccc(cc1)F","InChI=1S/C19H22FNO5/c1-21(2)11-3-10-19(13-4-6-14(20)7-5-13)15(17(23)12-26-19)8-9-16(22)18(24)25/h4-9,22H,3,10-12H2,1-2H3,(H,24,25)/b15-8+,16-9?","QHJCPHJIWGUZJU-OPUGOWPCSA-N","C19H22FNO5",363.148201024,TRUE,NA
"Citalopram-TP56","N(C)CCCC1(C2=C(CO1)C=C(C(=C2)O)O)C3=CC=C(C=C3)F","InChI=1S/C18H20FNO3/c1-20-8-2-7-18(13-3-5-14(19)6-4-13)15-10-17(22)16(21)9-12(15)11-23-18/h3-6,9-10,20-22H,2,7-8,11H2,1H3","LVYWJSJUSKADDJ-UHFFFAOYSA-N","C18H20FNO3",317.14272172,FALSE,NA
"Citalopram-TP57","C(CCC1(C2=C(CO1)C=C(C(=C2)O)O)C3=CC=C(C=C3)F)=O","InChI=1S/C17H15FO4/c18-13-4-2-12(3-5-13)17(6-1-7-19)14-9-16(21)15(20)8-11(14)10-22-17/h2-5,7-9,20-21H,1,6,10H2","ZAKWLAAYNLMRGV-UHFFFAOYSA-N","C17H15FO4",302.09543718,FALSE,NA
"Citalopram-TP58","CN(C)CCCC1(C2=C(C(O1)O)C=C(C(=C2)O)O)C3=CC=C(C=C3)F","InChI=1S/C19H22FNO4/c1-21(2)9-3-8-19(12-4-6-13(20)7-5-12)15-11-17(23)16(22)10-14(15)18(24)25-19/h4-7,10-11,18,22-24H,3,8-9H2,1-2H3","YFOKMVXNNQWKQV-UHFFFAOYSA-N","C19H22FNO4",347.153286404,FALSE,NA
"Citalopram-TP59","CN(C)CCCC1(C(C(CO1)=CC(O)=O)=CC(O)=O)C2=CC=C(C=C2)F","InChI=1S/C19H22FNO5/c1-21(2)9-3-8-19(14-4-6-15(20)7-5-14)16(11-18(24)25)13(12-26-19)10-17(22)23/h4-7,10-11H,3,8-9,12H2,1-2H3,(H,22,23)(H,24,25)/b13-10?,16-11+","KFPZEFZYKVGGCS-DHJJOWQGSA-N","C19H22FNO5",363.148201024,FALSE,NA
"Citalopram-TP60","NCCCC1(C2=C(CO1)C=C(C=C2)O)C3=CC=C(C=C3)F","InChI=1S/C17H18FNO2/c18-14-4-2-13(3-5-14)17(8-1-9-19)16-7-6-15(20)10-12(16)11-21-17/h2-7,10,20H,1,8-9,11,19H2","HNAXIDVEMFVYPW-UHFFFAOYSA-N","C17H18FNO2",287.132157036,FALSE,NA
"Citalopram-TP61","N(C)CCCC1(C2=C(C(O1)O)C=C(C=C2)O)C3=CC=C(C=C3)F","InChI=1S/C18H20FNO3/c1-20-10-2-9-18(12-3-5-13(19)6-4-12)16-8-7-14(21)11-15(16)17(22)23-18/h3-8,11,17,20-22H,2,9-10H2,1H3","SYEHHCPLDXATQY-UHFFFAOYSA-N","C18H20FNO3",317.14272172,FALSE,NA
"Citalopram-TP62","C(=O)(CCC1(c2c(CO1)cc(cc2)O)c1ccc(cc1)F)O","InChI=1S/C17H15FO4/c18-13-3-1-12(2-4-13)17(8-7-16(20)21)15-6-5-14(19)9-11(15)10-22-17/h1-6,9,19H,7-8,10H2,(H,20,21)","VDWOJEWTXYZPFI-UHFFFAOYSA-N","C17H15FO4",302.09543718,TRUE,NA
"Citalopram-TP63","CN(C)CCCC1(C2=C(C(O1)=O)C=C(C=C2)O)C3=CC=C(C=C3)F","InChI=1S/C19H20FNO3/c1-21(2)11-3-10-19(13-4-6-14(20)7-5-13)17-9-8-15(22)12-16(17)18(23)24-19/h4-9,12,22H,3,10-11H2,1-2H3","HWKKFGOFDZQGPJ-UHFFFAOYSA-N","C19H20FNO3",329.14272172,FALSE,NA
"Citalopram-TP64","C(CCC1(C2=C(C(O1)O)C=C(C=C2)O)C3=CC=C(C=C3)F)=O","InChI=1S/C17H15FO4/c18-12-4-2-11(3-5-12)17(8-1-9-19)15-7-6-13(20)10-14(15)16(21)22-17/h2-7,9-10,16,20-21H,1,8H2","KBSYCKBYZIEIKQ-UHFFFAOYSA-N","C17H15FO4",302.09543718,FALSE,NA
"Citalopram-TP19","NCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F","InChI=1S/C18H17FN2O/c19-16-5-3-15(4-6-16)18(8-1-9-20)17-7-2-13(11-21)10-14(17)12-22-18/h2-7,10H,1,8-9,12,20H2","RKUKMUWCRLRPEJ-UHFFFAOYSA-N","C18H17FN2O",296.132491384,FALSE,NA
"Citalopram-TP21","N(C)CCCC1(C2=C(C(O1)O)C=C(C=C2)C#N)C3=CC=C(C=C3)F","InChI=1S/C19H19FN2O2/c1-22-10-2-9-19(14-4-6-15(20)7-5-14)17-8-3-13(12-21)11-16(17)18(23)24-19/h3-8,11,18,22-23H,2,9-10H2,1H3","PMNPMRMZXIOWEK-UHFFFAOYSA-N","C19H19FN2O2",326.143056068,FALSE,NA
"Citalopram-TP65","NCCCC1(C2=C(C(O1)O)C=C(C=C2)C#N)C3=CC=C(C=C3)F","InChI=1S/C18H17FN2O2/c19-14-5-3-13(4-6-14)18(8-1-9-20)16-7-2-12(11-21)10-15(16)17(22)23-18/h2-7,10,17,22H,1,8-9,20H2","KUXTVXFYGPTAOP-UHFFFAOYSA-N","C18H17FN2O2",312.127406004,FALSE,NA
"Citalopram-TP22","C(=O)(CCC1(c2c(CO1)cc(cc2)C#N)c1ccc(cc1)F)O","InChI=1S/C18H14FNO3/c19-15-4-2-14(3-5-15)18(8-7-17(21)22)16-6-1-12(10-20)9-13(16)11-23-18/h1-6,9H,7-8,11H2,(H,21,22)","JSYNRZJODZWUKX-UHFFFAOYSA-N","C18H14FNO3",311.095771528,TRUE,NA
"Citalopram-TP67","C(=O)(CCC1(c2c(C(O1)O)cc(cc2)C#N)c1ccc(cc1)F)O","InChI=1S/C18H14FNO4/c19-13-4-2-12(3-5-13)18(8-7-16(21)22)15-6-1-11(10-20)9-14(15)17(23)24-18/h1-6,9,17,23H,7-8H2,(H,21,22)","ANJAALGKGAQGTN-UHFFFAOYSA-N","C18H14FNO4",327.090686148,TRUE,NA
"Citalopram-TP69","C(C1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F)(O)=O","InChI=1S/C16H10FNO3/c17-13-4-2-12(3-5-13)16(15(19)20)14-6-1-10(8-18)7-11(14)9-21-16/h1-7H,9H2,(H,19,20)","OVLLPWOPIBONMU-UHFFFAOYSA-N","C16H10FNO3",283.0644714,FALSE,NA
"Citalopram-TP66","N(C)CCCC1(C2=C(C(O1)=O)C=C(C=C2)C#N)C3=CC=C(C=C3)F","InChI=1S/C19H17FN2O2/c1-22-10-2-9-19(14-4-6-15(20)7-5-14)17-8-3-13(12-21)11-16(17)18(23)24-19/h3-8,11,22H,2,9-10H2,1H3","VSHZKXJNYGUOPU-UHFFFAOYSA-N","C19H17FN2O2",324.127406004,FALSE,NA
"Citalopram-TP24","C(CCC1(C2=C(C(O1)O)C=C(C=C2)C#N)C3=CC=C(C=C3)F)=O","InChI=1S/C18H14FNO3/c19-14-5-3-13(4-6-14)18(8-1-9-21)16-7-2-12(11-20)10-15(16)17(22)23-18/h2-7,9-10,17,22H,1,8H2","VFWCOSPIJKNMAP-UHFFFAOYSA-N","C18H14FNO3",311.095771528,FALSE,NA
"Citalopram-TP23","CN(C)CCCC1(C2=C(C(O1)=O)C=C(C=C2)C#N)C3=CC=C(C=C3)F","InChI=1S/C20H19FN2O2/c1-23(2)11-3-10-20(15-5-7-16(21)8-6-15)18-9-4-14(13-22)12-17(18)19(24)25-20/h4-9,12H,3,10-11H2,1-2H3","ASGSMDPSNUXWMB-UHFFFAOYSA-N","C20H19FN2O2",338.143056068,FALSE,NA
"Citalopram-TP70","CN(C)CCCC(c1c(C(=O)O)cc(cc1)C#N)(c1ccc(cc1)F)O","InChI=1S/C20H21FN2O3/c1-23(2)11-3-10-20(26,15-5-7-16(21)8-6-15)18-9-4-14(13-22)12-17(18)19(24)25/h4-9,12,26H,3,10-11H2,1-2H3,(H,24,25)","SYODEAYXJMWOTQ-UHFFFAOYSA-N","C20H21FN2O3",356.153620752,TRUE,NA
"Clarithromycin-TP1","CC[C@@H]1[C@@](C([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)=O)(C)O","InChI=1S/C38H67NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-30,32-33,35,41,43,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,29-,30+,32+,33-,35+,36-,37-,38-/m1/s1","WKOCRAIZQGQNIV-YMDWENMKSA-N","C38H67NO13",745.461241204,FALSE,NA
"Clarithromycin-TP2","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3C([C@H](C[C@H](O3)C)N(C)C)=O)(C)OC)C)C)O)(C)O","InChI=1S/C38H67NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,30-33,35,42-43,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1","OIDNZNIOFVGJQC-PRIPPOOJSA-N","C38H67NO13",745.461241204,FALSE,NA
"Clarithromycin-TP3","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@](C([C@@H](O2)C)=O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O","InChI=1S/C38H67NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-31,33,35,41-42,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,29-,30+,31-,33-,35+,36-,37-,38-/m1/s1","CNLCNTNZYSMHAB-KAVAPSIFSA-N","C38H67NO13",745.461241204,FALSE,NA
"Clarithromycin-TP4","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](CC([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O","InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35?,36-,37-/m1/s1","ULGZDMOVFRHVEP-HONIBGFVSA-N","C37H67NO13",733.461241204,FALSE,NA
"Clarithromycin-TP5","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@](C([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)=O)(C)OC)C)C)O)(C)O","InChI=1S/C30H52O11/c1-12-20-30(9,36)25(33)16(3)22(31)15(2)13-28(7,37-10)24(32)17(4)23(18(5)27(35)40-20)41-21-14-29(8,38-11)26(34)19(6)39-21/h15-21,23,25-26,33-34,36H,12-14H2,1-11H3/t15-,16+,17+,18-,19+,20-,21+,23+,25-,26+,28-,29-,30-/m1/s1","DYCOKGZLSGUGGZ-WXEJKTDMSA-N","C30H52O11",588.350962484,FALSE,NA
"Clarithromycin-TP6","C1([C@@H]([C@H](C[C@H](O1)C)N(C)C)O)O","InChI=1S/C8H17NO3/c1-5-4-6(9(2)3)7(10)8(11)12-5/h5-8,10-11H,4H2,1-3H3/t5-,6+,7-,8?/m1/s1","ZOYWWAGVGBSJDL-MOMMNUENSA-N","C8H17NO3",175.120843404,FALSE,NA
"Clarithromycin-TP7","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@](C([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O)(C)OC)C)C)O)(C)O","InChI=1S/C30H54O11/c1-12-20-30(9,36)25(33)16(3)22(31)15(2)13-28(7,37-10)24(32)17(4)23(18(5)27(35)40-20)41-21-14-29(8,38-11)26(34)19(6)39-21/h15-21,23-26,32-34,36H,12-14H2,1-11H3/t15-,16+,17+,18-,19+,20-,21+,23+,24?,25-,26+,28-,29-,30-/m1/s1","HLKWLKLMYWCASZ-AKQMZZTQSA-N","C30H54O11",590.366612548,FALSE,NA
"Clarithromycin-TP8","O=C1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O","InChI=1S/C8H15NO3/c1-5-4-6(9(2)3)7(10)8(11)12-5/h5-7,10H,4H2,1-3H3/t5-,6+,7-/m1/s1","XBUCKJHJXMNJJI-DSYKOEDSSA-N","C8H15NO3",173.10519334,FALSE,NA
"Clarithromycin-TP9","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C([C@H](C(=O)O1)C)=O)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)(C)OC)C)C)O)(C)O","InChI=1S/C30H53NO10/c1-12-21-30(8,37)25(35)17(4)22(32)15(2)14-29(7,38-11)26(18(5)23(33)19(6)27(36)40-21)41-28-24(34)20(31(9)10)13-16(3)39-28/h15-21,24-26,28,34-35,37H,12-14H2,1-11H3/t15-,16-,17+,18+,19-,20+,21-,24-,25-,26-,28+,29-,30-/m1/s1","NTICZHDOVJTHBD-BJAXOJCGSA-N","C30H53NO10",587.366946896,FALSE,NA
"Clarithromycin-TP10","C1(C[C@@]([C@H]([C@@H](O1)C)O)(C)OC)O","InChI=1S/C8H16O4/c1-5-7(10)8(2,11-3)4-6(9)12-5/h5-7,9-10H,4H2,1-3H3/t5-,6?,7-,8+/m0/s1","YHVUVJYEERGYNU-SBEGJHHSSA-N","C8H16O4",176.104858992,FALSE,NA
"Clarithromycin-TP11","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C([C@H](C(=O)O1)C)O)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)(C)OC)C)C)O)(C)O","InChI=1S/C30H55NO10/c1-12-21-30(8,37)25(35)17(4)22(32)15(2)14-29(7,38-11)26(18(5)23(33)19(6)27(36)40-21)41-28-24(34)20(31(9)10)13-16(3)39-28/h15-21,23-26,28,33-35,37H,12-14H2,1-11H3/t15-,16-,17+,18+,19-,20+,21-,23?,24-,25-,26-,28+,29-,30-/m1/s1","QTLYNHBYTKOXTE-COCQGVAQSA-N","C30H55NO10",589.38259696,FALSE,NA
"Clarithromycin-TP12","O=C1C[C@@]([C@H]([C@@H](O1)C)O)(C)OC","InChI=1S/C8H14O4/c1-5-7(10)8(2,11-3)4-6(9)12-5/h5,7,10H,4H2,1-3H3/t5-,7-,8+/m0/s1","RRPXHXXCMGKJJR-APQOSEDMSA-N","C8H14O4",174.089208928,FALSE,NA
"Clarithromycin-TP13","CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2CC([C@H]([C@@H](O2)C)O)(C)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O","InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-36(9,46-13)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-35(8,44)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35?,36-,37-/m1/s1","ABFBPCXYSBUSOM-HONIBGFVSA-N","C37H67NO13",733.461241204,FALSE,NA
"Clarithromycin-TP14","CCC([C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O)C)O[C@H]1C[C@@]([C@H]([C@@H](O1)C)O)(C)OC)C)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)(C)OC)C)C)O)(C)O)O","InChI=1S/C38H71NO14/c1-15-26(40)38(10,47)31(43)21(4)28(41)19(2)17-37(9,49-14)33(53-35-29(42)25(39(11)12)16-20(3)50-35)22(5)30(23(6)34(45)46)52-27-18-36(8,48-13)32(44)24(7)51-27/h19-27,29-33,35,40,42-44,47H,15-18H2,1-14H3,(H,45,46)/t19-,20-,21+,22+,23-,24+,25+,26?,27+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1","CHJNIKACIOHPHO-LOZJHCROSA-N","C38H71NO14",765.487455952,TRUE,NA
"Clarithromycin-TP15","CC[C@@H]1[C@@]([C@@H](C(C)OC(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)O)(C)O","InChI=1S/C38H69NO14/c1-15-26-38(10,45)31(42)24(7)50-33(43)19(2)17-37(9,47-14)32(53-35-28(40)25(39(11)12)16-20(3)48-35)21(4)29(22(5)34(44)51-26)52-27-18-36(8,46-13)30(41)23(6)49-27/h19-32,35,40-42,45H,15-18H2,1-14H3/t19-,20-,21+,22-,23+,24?,25+,26-,27+,28-,29+,30+,31-,32-,35+,36-,37-,38-/m1/s1","VZIBYEBFBCWATE-FAKBWFAHSA-N","C38H69NO14",763.471805888,FALSE,NA
"Clarithromycin-TP17","CC[C@@H]1[C@@](C([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3C([C@H](C[C@H](O3)C)N(C)C)=O)(C)OC)C)C)=O)(C)O","InChI=1S/C38H65NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,30,32-33,35,43,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,30+,32+,33-,35+,36-,37-,38-/m1/s1","HQZXSYBQPBWTBS-IIHMMJTPSA-N","C38H65NO13",743.44559114,FALSE,NA
"Clarithromycin-TP18","CC[C@@H]1[C@@](C([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@](C([C@@H](O2)C)=O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)=O)(C)O","InChI=1S/C38H65NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-30,33,35,41,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,29-,30+,33-,35+,36-,37-,38-/m1/s1","PCYLRSUAHDBNJQ-KTLWIKLXSA-N","C38H65NO13",743.44559114,FALSE,NA
"Clarithromycin-TP19","CC[C@@H]1[C@@](C([C@H](C(=O)[C@@H](CC([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)=O)(C)O","InChI=1S/C37H65NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-29,31-32,34,40,42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,31+,32-,34+,35?,36-,37-/m1/s1","MRRWIIPVZSEMES-WHFGHVKVSA-N","C37H65NO13",731.44559114,FALSE,NA
